,rental_id,car_id,checkin_type,state,delay_at_checkout_in_minutes,previous_ended_rental_id,time_delta_with_previous_rental_in_minutes,delay_hours,delay_minutes,delay
518,565205,406475,mobile,ended,-80.0,,,-2.0,40.0,early
519,565340,415170,mobile,ended,41.0,,,0.0,41.0,late
520,565494,368210,mobile,ended,45.0,,,0.0,45.0,late
521,565512,376391,mobile,ended,436.0,,,7.0,16.0,late
522,565540,281518,mobile,ended,-43.0,,,-1.0,17.0,early
523,505091,213807,connect,ended,-155.0,,,-3.0,25.0,early
524,505567,308565,mobile,ended,-3.0,,,-1.0,57.0,early
525,505859,268874,mobile,ended,42.0,,,0.0,42.0,late
526,506321,393781,connect,ended,-1.0,,,-1.0,59.0,early
527,506686,400229,mobile,ended,,,,,,on time
528,506970,226932,mobile,ended,-10.0,,,-1.0,50.0,early
529,507103,393584,mobile,ended,15.0,,,0.0,15.0,late
530,507112,221297,mobile,ended,7.0,,,0.0,7.0,late
532,509566,372647,mobile,ended,181.0,,,3.0,1.0,late
533,509688,339975,mobile,ended,14.0,,,0.0,14.0,late
534,510435,367627,mobile,ended,,,,,,on time
535,511872,386539,mobile,ended,7.0,,,0.0,7.0,late
536,512237,382279,mobile,ended,-10.0,,,-1.0,50.0,early
538,514673,402194,mobile,ended,-52.0,,,-1.0,8.0,early
540,516244,349131,mobile,ended,-34.0,,,-1.0,26.0,early
541,516585,389785,connect,ended,162.0,,,2.0,42.0,late
543,518871,393981,mobile,ended,,,,,,on time
544,519260,359719,mobile,ended,946.0,,,15.0,46.0,late
545,519450,358846,mobile,ended,-12.0,,,-1.0,48.0,early
546,519451,251815,connect,ended,-76.0,,,-2.0,44.0,early
547,520147,392147,mobile,ended,1.0,536236.0,390.0,0.0,1.0,late
548,520580,168079,mobile,ended,-20.0,,,-1.0,40.0,early
549,520711,402078,mobile,ended,-17.0,,,-1.0,43.0,early
550,520750,337219,connect,ended,-154.0,,,-3.0,26.0,early
552,521501,278953,mobile,ended,,,,,,on time
553,521526,282208,mobile,ended,-53.0,,,-1.0,7.0,early
555,522476,376514,mobile,ended,300.0,,,5.0,0.0,late
556,523920,363431,mobile,ended,-25.0,,,-1.0,35.0,early
557,524487,380866,mobile,ended,-15.0,545830.0,120.0,-1.0,45.0,early
558,525175,280805,connect,ended,9.0,,,0.0,9.0,late
560,525776,285846,mobile,ended,22.0,,,0.0,22.0,late
563,527465,381512,mobile,ended,28.0,,,0.0,28.0,late
564,527709,393442,mobile,ended,106.0,,,1.0,46.0,late
566,528782,370513,mobile,ended,3.0,,,0.0,3.0,late
568,529239,354515,mobile,ended,10.0,565896.0,360.0,0.0,10.0,late
570,529492,207715,mobile,ended,-169.0,,,-3.0,11.0,early
571,529693,281955,mobile,ended,-67.0,,,-2.0,53.0,early
572,530325,356434,mobile,ended,-101.0,,,-2.0,19.0,early
573,530357,262206,mobile,ended,14.0,,,0.0,14.0,late
574,530971,241568,mobile,ended,3371.0,,,56.0,11.0,late
575,531233,276202,mobile,ended,-19.0,,,-1.0,41.0,early
576,531451,378003,mobile,ended,0.0,,,0.0,0.0,on time
578,531860,350475,mobile,ended,,,,,,on time
579,532171,368448,mobile,ended,9.0,,,0.0,9.0,late
581,532248,332611,mobile,ended,1110.0,,,18.0,30.0,late
582,532393,406388,mobile,ended,-54.0,,,-1.0,6.0,early
583,532695,320824,connect,ended,0.0,,,0.0,0.0,on time
584,533129,405683,mobile,ended,-138.0,,,-3.0,42.0,early
585,533326,301632,mobile,ended,38.0,,,0.0,38.0,late
587,533720,385295,mobile,ended,6.0,,,0.0,6.0,late
588,565543,364882,connect,ended,82.0,,,1.0,22.0,late
589,565548,373925,mobile,ended,-10.0,,,-1.0,50.0,early
590,565581,374698,mobile,ended,-16.0,,,-1.0,44.0,early
591,565675,318715,mobile,ended,107.0,,,1.0,47.0,late
592,565927,173376,mobile,ended,49.0,,,0.0,49.0,late
593,566027,414498,mobile,ended,32.0,,,0.0,32.0,late
596,566123,404483,mobile,ended,142.0,,,2.0,22.0,late
597,566273,375908,mobile,ended,44.0,,,0.0,44.0,late
598,566292,414708,mobile,ended,48.0,,,0.0,48.0,late
599,566331,328506,mobile,ended,-97.0,,,-2.0,23.0,early
600,566385,211860,connect,ended,58.0,,,0.0,58.0,late
601,566551,334671,mobile,ended,25.0,,,0.0,25.0,late
602,566661,390467,connect,ended,-651.0,569297.0,570.0,-11.0,9.0,early
603,566682,293785,mobile,ended,66.0,,,1.0,6.0,late
604,566691,374921,mobile,ended,243.0,,,4.0,3.0,late
605,566709,313772,connect,ended,-73.0,,,-2.0,47.0,early
606,566762,407907,mobile,ended,16.0,,,0.0,16.0,late
607,566797,386498,mobile,ended,349.0,,,5.0,49.0,late
608,566908,164960,connect,ended,-44.0,,,-1.0,16.0,early
609,566921,298388,mobile,ended,28.0,,,0.0,28.0,late
611,567120,415953,mobile,ended,27.0,567178.0,150.0,0.0,27.0,late
612,567208,268798,mobile,ended,41.0,,,0.0,41.0,late
613,567278,241021,connect,ended,-425.0,563925.0,240.0,-8.0,55.0,early
615,567365,279764,mobile,ended,-35.0,,,-1.0,25.0,early
616,567423,402980,connect,ended,-125.0,,,-3.0,55.0,early
617,567424,414349,mobile,ended,59.0,,,0.0,59.0,late
618,567433,401968,mobile,ended,100.0,,,1.0,40.0,late
619,567442,410939,connect,ended,-353.0,,,-6.0,7.0,early
620,567446,366025,mobile,ended,-29.0,,,-1.0,31.0,early
621,567610,399205,mobile,ended,22.0,,,0.0,22.0,late
622,567636,376840,connect,ended,101.0,564959.0,0.0,1.0,41.0,late
624,567654,358772,connect,ended,-90.0,,,-2.0,30.0,early
625,567773,314572,mobile,ended,21.0,,,0.0,21.0,late
626,567774,396250,mobile,ended,4265.0,,,71.0,5.0,late
627,567777,296295,mobile,ended,30.0,,,0.0,30.0,late
629,567980,381223,mobile,ended,,,,,,on time
631,568110,412131,mobile,ended,,,,,,on time
632,568168,345738,mobile,ended,58.0,,,0.0,58.0,late
634,568206,412469,mobile,ended,-12.0,,,-1.0,48.0,early
635,568342,196898,mobile,ended,,,,,,on time
636,568629,283479,mobile,ended,,,,,,on time
638,568817,314605,mobile,ended,43.0,565775.0,360.0,0.0,43.0,late
639,568843,280795,mobile,ended,,,,,,on time
640,568964,178204,mobile,ended,,,,,,on time
641,569081,291932,connect,ended,-19.0,,,-1.0,41.0,early
642,569133,415843,mobile,ended,90.0,,,1.0,30.0,late
643,569176,410396,mobile,ended,67.0,,,1.0,7.0,late
644,569498,402528,connect,ended,-173.0,562527.0,630.0,-3.0,7.0,early
645,570153,159536,mobile,ended,-685.0,,,-12.0,35.0,early
646,570186,372609,mobile,ended,76.0,,,1.0,16.0,late
647,570350,365926,connect,ended,-55.0,570337.0,60.0,-1.0,5.0,early
648,570406,293992,mobile,ended,-81.0,,,-2.0,39.0,early
649,570525,304566,mobile,ended,14.0,,,0.0,14.0,late
651,570819,353425,connect,ended,-17.0,573393.0,120.0,-1.0,43.0,early
652,571139,347208,connect,ended,-90.0,,,-2.0,30.0,early
653,505457,368083,mobile,ended,21.0,,,0.0,21.0,late
654,506876,367382,mobile,ended,12.0,,,0.0,12.0,late
655,508843,398697,mobile,ended,1101.0,,,18.0,21.0,late
656,508971,232442,mobile,ended,-9.0,,,-1.0,51.0,early
657,510583,380867,mobile,ended,-1.0,,,-1.0,59.0,early
658,511106,377746,mobile,ended,-15.0,,,-1.0,45.0,early
659,511960,216796,mobile,ended,28.0,,,0.0,28.0,late
660,512695,361217,mobile,ended,-26.0,,,-1.0,34.0,early
661,512958,305669,mobile,ended,-24.0,,,-1.0,36.0,early
662,513466,331681,mobile,ended,110.0,,,1.0,50.0,late
664,514418,364237,mobile,ended,1360.0,,,22.0,40.0,late
666,515482,277553,mobile,ended,42.0,,,0.0,42.0,late
668,515770,382059,mobile,ended,,,,,,on time
670,516780,274943,mobile,ended,-238.0,,,-4.0,2.0,early
672,519413,397599,mobile,ended,89.0,,,1.0,29.0,late
675,520615,265239,connect,ended,-22.0,,,-1.0,38.0,early
677,521364,257207,mobile,ended,694.0,,,11.0,34.0,late
678,522507,390927,connect,ended,183.0,523328.0,510.0,3.0,3.0,late
679,522667,214635,connect,ended,119.0,,,1.0,59.0,late
682,524517,351304,mobile,ended,-70.0,,,-2.0,50.0,early
683,525092,310644,mobile,ended,22.0,,,0.0,22.0,late
684,526071,404493,mobile,ended,42.0,,,0.0,42.0,late
685,526089,369713,connect,ended,-73.0,,,-2.0,47.0,early
686,526147,298455,mobile,ended,-65.0,,,-2.0,55.0,early
687,526232,377364,mobile,ended,6.0,,,0.0,6.0,late
688,526562,403863,mobile,ended,-746.0,,,-13.0,34.0,early
690,526847,371520,mobile,ended,9.0,,,0.0,9.0,late
691,527357,356540,mobile,ended,,,,,,on time
692,527537,404496,mobile,ended,-5.0,,,-1.0,55.0,early
693,527950,348901,mobile,ended,-191.0,,,-4.0,49.0,early
694,527981,358978,connect,ended,-60.0,541898.0,210.0,-1.0,0.0,early
697,529128,382700,mobile,ended,6.0,506728.0,0.0,0.0,6.0,late
698,529233,399528,connect,ended,-53.0,529252.0,480.0,-1.0,7.0,early
699,529252,399528,connect,ended,-104.0,,,-2.0,16.0,early
701,529465,248159,mobile,ended,1490.0,,,24.0,50.0,late
702,529768,339442,mobile,ended,16.0,,,0.0,16.0,late
703,529809,285241,mobile,ended,7.0,,,0.0,7.0,late
704,530261,280805,connect,ended,28.0,,,0.0,28.0,late
705,530274,204019,mobile,ended,14.0,,,0.0,14.0,late
706,530372,407199,mobile,ended,-10.0,,,-1.0,50.0,early
708,531442,398877,mobile,ended,-1.0,,,-1.0,59.0,early
709,531511,296967,connect,ended,-11.0,,,-1.0,49.0,early
710,531697,388490,mobile,ended,248.0,,,4.0,8.0,late
711,532257,289901,connect,ended,-157.0,,,-3.0,23.0,early
712,532328,259952,mobile,ended,-38.0,,,-1.0,22.0,early
714,532614,404847,mobile,ended,,,,,,on time
715,532670,369634,mobile,ended,-95.0,,,-2.0,25.0,early
716,532787,226544,connect,ended,203.0,,,3.0,23.0,late
717,532894,404832,mobile,ended,,,,,,on time
718,571284,403149,mobile,ended,-33.0,,,-1.0,27.0,early
719,571549,370907,mobile,ended,-36.0,,,-1.0,24.0,early
724,572456,352663,mobile,ended,33.0,,,0.0,33.0,late
726,572757,385861,mobile,ended,33.0,,,0.0,33.0,late
727,572844,342154,connect,ended,26.0,,,0.0,26.0,late
729,573034,227100,mobile,ended,4.0,569554.0,120.0,0.0,4.0,late
730,573233,407576,mobile,ended,,,,,,on time
731,573315,398586,connect,ended,26.0,,,0.0,26.0,late
732,573680,300345,mobile,ended,-25.0,,,-1.0,35.0,early
733,574171,381499,connect,ended,-174.0,,,-3.0,6.0,early
735,574568,301512,mobile,ended,110.0,572909.0,0.0,1.0,50.0,late
736,574868,371387,mobile,ended,-129.0,571864.0,720.0,-3.0,51.0,early
737,505377,290726,connect,ended,62.0,,,1.0,2.0,late
739,505576,300601,mobile,ended,-2.0,,,-1.0,58.0,early
740,505628,194343,connect,ended,-60.0,,,-1.0,0.0,early
741,505821,223640,mobile,ended,,,,,,on time
742,506069,192409,mobile,ended,159.0,,,2.0,39.0,late
744,506728,382700,mobile,ended,-67.0,,,-2.0,53.0,early
745,507918,366079,mobile,ended,98.0,,,1.0,38.0,late
746,509168,299180,mobile,ended,-51.0,,,-1.0,9.0,early
747,509315,190163,mobile,ended,-105.0,,,-2.0,15.0,early
748,509587,345738,mobile,ended,-58.0,,,-1.0,2.0,early
749,510475,401707,mobile,ended,,,,,,on time
750,510797,399549,mobile,ended,-14.0,,,-1.0,46.0,early
751,512503,390347,mobile,ended,-98.0,,,-2.0,22.0,early
753,512970,344211,mobile,ended,,,,,,on time
754,513317,358772,connect,ended,-8.0,,,-1.0,52.0,early
756,514284,370765,mobile,ended,,,,,,on time
757,514494,348178,mobile,ended,-234.0,,,-4.0,6.0,early
758,514502,370437,mobile,ended,379.0,,,6.0,19.0,late
759,515229,304392,connect,ended,-24.0,,,-1.0,36.0,early
760,515357,376237,mobile,ended,69.0,,,1.0,9.0,late
761,516962,398697,mobile,ended,-17.0,,,-1.0,43.0,early
763,518261,391287,mobile,ended,-7.0,,,-1.0,53.0,early
764,505546,261879,mobile,ended,610.0,,,10.0,10.0,late
765,506242,388411,mobile,ended,3.0,,,0.0,3.0,late
766,508535,351024,mobile,ended,102.0,,,1.0,42.0,late
767,508850,188941,mobile,ended,-179.0,,,-3.0,1.0,early
768,510674,173341,mobile,ended,28.0,,,0.0,28.0,late
769,511835,350121,mobile,ended,,,,,,on time
771,514474,376574,mobile,ended,81.0,,,1.0,21.0,late
772,514557,364038,mobile,ended,-1.0,,,-1.0,59.0,early
773,514571,330176,mobile,ended,3.0,,,0.0,3.0,late
774,515099,391223,mobile,ended,747.0,,,12.0,27.0,late
775,515156,339993,mobile,ended,8.0,,,0.0,8.0,late
776,515431,334199,mobile,ended,614.0,,,10.0,14.0,late
777,515663,366631,mobile,ended,4.0,,,0.0,4.0,late
778,517051,270740,mobile,ended,,,,,,on time
780,517677,392485,mobile,ended,28.0,,,0.0,28.0,late
781,517979,394561,mobile,ended,5.0,,,0.0,5.0,late
782,519135,383344,connect,ended,69.0,,,1.0,9.0,late
783,519321,353459,connect,ended,3.0,,,0.0,3.0,late
784,519540,248539,mobile,ended,,,,,,on time
785,519682,296967,connect,ended,-223.0,,,-4.0,17.0,early
786,519728,310636,connect,ended,-87.0,,,-2.0,33.0,early
787,519967,198687,mobile,ended,870.0,,,14.0,30.0,late
789,520613,346755,connect,ended,-120.0,,,-2.0,0.0,early
791,521865,401475,connect,ended,113.0,514932.0,540.0,1.0,53.0,late
792,522120,386413,mobile,ended,,,,,,on time
793,522544,384479,mobile,ended,47.0,,,0.0,47.0,late
794,523140,390056,mobile,ended,78.0,,,1.0,18.0,late
796,524013,167023,mobile,ended,-10.0,,,-1.0,50.0,early
797,524084,335239,mobile,ended,147.0,,,2.0,27.0,late
798,524088,351787,mobile,ended,458.0,,,7.0,38.0,late
800,524306,403410,mobile,ended,166.0,,,2.0,46.0,late
802,526080,241935,mobile,ended,160.0,,,2.0,40.0,late
803,526102,346840,mobile,ended,-2791.0,,,-47.0,29.0,early
806,527653,343652,mobile,ended,20.0,,,0.0,20.0,late
807,528214,285006,mobile,ended,,,,,,on time
808,528855,280227,connect,ended,,,,,,on time
809,528901,364310,mobile,ended,12.0,,,0.0,12.0,late
810,529269,361156,mobile,ended,0.0,,,0.0,0.0,on time
811,529438,265546,mobile,ended,15.0,,,0.0,15.0,late
812,529753,256932,mobile,ended,-761.0,,,-13.0,19.0,early
813,530202,361564,mobile,ended,21.0,,,0.0,21.0,late
814,530441,283806,mobile,ended,-117.0,,,-2.0,3.0,early
815,530803,373677,mobile,ended,-2.0,,,-1.0,58.0,early
816,531213,221181,mobile,ended,1357.0,,,22.0,37.0,late
817,531394,320834,connect,ended,7.0,,,0.0,7.0,late
818,531518,391618,connect,ended,3.0,,,0.0,3.0,late
820,531713,371159,connect,ended,-125.0,,,-3.0,55.0,early
821,531991,389441,mobile,ended,35.0,,,0.0,35.0,late
823,532919,371573,mobile,ended,,,,,,on time
824,533364,344091,mobile,ended,31.0,536325.0,180.0,0.0,31.0,late
825,533534,385666,mobile,ended,-159.0,,,-3.0,21.0,early
826,533839,180535,mobile,ended,32.0,,,0.0,32.0,late
827,533945,353270,mobile,ended,130.0,,,2.0,10.0,late
828,533968,378850,mobile,ended,-25.0,,,-1.0,35.0,early
829,534242,288611,mobile,ended,12.0,,,0.0,12.0,late
830,534298,384479,mobile,ended,14.0,,,0.0,14.0,late
832,534448,364160,connect,ended,-94.0,,,-2.0,26.0,early
834,534811,387801,mobile,ended,,,,,,on time
835,534923,399535,mobile,ended,224.0,,,3.0,44.0,late
836,534953,389348,mobile,ended,-6.0,,,-1.0,54.0,early
837,534981,309503,mobile,ended,,,,,,on time
838,535035,175071,mobile,ended,57.0,,,0.0,57.0,late
839,535066,370485,mobile,ended,628.0,,,10.0,28.0,late
840,535299,222874,mobile,ended,,,,,,on time
841,535320,290109,mobile,ended,661.0,,,11.0,1.0,late
842,535330,311376,mobile,ended,113.0,,,1.0,53.0,late
843,535386,405490,mobile,ended,69.0,,,1.0,9.0,late
844,535519,353425,connect,ended,-166.0,533413.0,0.0,-3.0,14.0,early
845,535750,160062,mobile,ended,-26.0,,,-1.0,34.0,early
846,535870,308073,connect,ended,-37.0,,,-1.0,23.0,early
847,535903,375307,mobile,ended,67.0,,,1.0,7.0,late
849,536163,336027,mobile,ended,19.0,,,0.0,19.0,late
850,536169,392718,mobile,ended,-2.0,,,-1.0,58.0,early
851,536207,407820,mobile,ended,18.0,,,0.0,18.0,late
852,536208,366199,connect,ended,21.0,,,0.0,21.0,late
853,536470,323095,mobile,ended,-477.0,,,-8.0,3.0,early
854,536616,399464,mobile,ended,74.0,,,1.0,14.0,late
855,536680,313772,connect,ended,-180.0,,,-3.0,0.0,early
856,536746,404862,mobile,ended,,,,,,on time
857,536823,299776,mobile,ended,-18.0,,,-1.0,42.0,early
858,536829,372687,mobile,ended,15.0,,,0.0,15.0,late
859,536934,376901,connect,ended,35.0,,,0.0,35.0,late
860,536944,405733,mobile,ended,4.0,,,0.0,4.0,late
861,537265,390976,connect,ended,54.0,,,0.0,54.0,late
862,537338,382712,mobile,ended,61.0,,,1.0,1.0,late
863,537367,374740,mobile,ended,147.0,,,2.0,27.0,late
864,537441,408821,mobile,ended,25.0,541519.0,90.0,0.0,25.0,late
865,537452,320834,connect,ended,-117.0,,,-2.0,3.0,early
866,537485,394320,mobile,ended,117.0,,,1.0,57.0,late
868,537499,373233,mobile,ended,170.0,,,2.0,50.0,late
869,537660,301422,mobile,ended,-199.0,,,-4.0,41.0,early
870,537857,282657,mobile,ended,64.0,,,1.0,4.0,late
871,537865,374698,mobile,ended,-227.0,,,-4.0,13.0,early
872,537872,315136,connect,ended,23.0,,,0.0,23.0,late
873,538108,409227,mobile,ended,20.0,,,0.0,20.0,late
875,506779,395023,mobile,ended,5.0,,,0.0,5.0,late
876,507519,306450,connect,ended,28.0,,,0.0,28.0,late
877,507758,208207,mobile,ended,-25.0,,,-1.0,35.0,early
878,508087,311437,mobile,ended,-29.0,,,-1.0,31.0,early
879,508483,308414,mobile,ended,-230.0,,,-4.0,10.0,early
880,509753,399936,mobile,ended,-113.0,,,-2.0,7.0,early
881,510743,375586,mobile,ended,-6.0,,,-1.0,54.0,early
882,513383,245338,mobile,ended,-1.0,,,-1.0,59.0,early
884,517671,401475,connect,ended,-249.0,,,-5.0,51.0,early
885,518090,353292,mobile,ended,17.0,,,0.0,17.0,late
886,518203,397095,mobile,ended,-31.0,,,-1.0,29.0,early
887,518975,350502,connect,ended,51.0,,,0.0,51.0,late
888,519328,385783,mobile,ended,-4.0,,,-1.0,56.0,early
889,519716,380455,mobile,ended,,,,,,on time
890,519985,333865,mobile,ended,88.0,,,1.0,28.0,late
891,520192,328263,mobile,ended,146.0,,,2.0,26.0,late
892,521013,190171,mobile,ended,-50.0,,,-1.0,10.0,early
893,522325,279668,mobile,ended,,,,,,on time
894,522396,295067,mobile,ended,2.0,,,0.0,2.0,late
895,522678,377805,mobile,ended,179.0,,,2.0,59.0,late
896,523400,347873,connect,ended,108.0,,,1.0,48.0,late
898,524338,167490,mobile,ended,13.0,,,0.0,13.0,late
899,524578,349526,mobile,ended,,,,,,on time
900,525244,403648,mobile,ended,-33.0,,,-1.0,27.0,early
901,525338,324197,mobile,ended,19.0,,,0.0,19.0,late
902,525388,203060,mobile,ended,41.0,,,0.0,41.0,late
903,525959,177313,connect,ended,28.0,,,0.0,28.0,late
904,526519,397642,mobile,ended,35.0,,,0.0,35.0,late
906,527046,298757,connect,ended,-281.0,,,-5.0,19.0,early
907,527199,388767,mobile,ended,-79.0,513582.0,180.0,-2.0,41.0,early
908,527703,270501,mobile,ended,532.0,,,8.0,52.0,late
909,527898,337198,mobile,ended,30.0,,,0.0,30.0,late
910,528056,205891,mobile,ended,,,,,,on time
911,528440,399489,mobile,ended,2.0,,,0.0,2.0,late
912,528506,392142,mobile,ended,31.0,,,0.0,31.0,late
914,529332,406559,mobile,ended,-45.0,,,-1.0,15.0,early
915,530029,403275,connect,ended,-8.0,,,-1.0,52.0,early
916,530541,372346,mobile,ended,243.0,,,4.0,3.0,late
917,530606,377219,connect,ended,-346.0,,,-6.0,14.0,early
918,530686,378616,mobile,ended,42.0,,,0.0,42.0,late
919,531152,406310,mobile,ended,34.0,,,0.0,34.0,late
920,531483,341184,mobile,ended,-13.0,,,-1.0,47.0,early
921,531551,379018,mobile,ended,-31.0,,,-1.0,29.0,early
922,531745,294327,connect,ended,6.0,,,0.0,6.0,late
923,531842,348293,connect,ended,-117.0,,,-2.0,3.0,early
925,532355,359343,mobile,ended,320.0,,,5.0,20.0,late
926,532664,387939,mobile,ended,-221.0,,,-4.0,19.0,early
928,532816,300724,mobile,ended,-7.0,,,-1.0,53.0,early
929,532877,338864,mobile,ended,-56.0,,,-1.0,4.0,early
930,533006,314455,mobile,ended,,,,,,on time
931,533230,391325,mobile,ended,-47.0,,,-1.0,13.0,early
932,533279,307470,mobile,ended,4.0,,,0.0,4.0,late
933,533622,407383,mobile,ended,12.0,,,0.0,12.0,late
934,533626,358723,mobile,ended,42.0,,,0.0,42.0,late
935,533972,374989,mobile,ended,-25.0,,,-1.0,35.0,early
936,534042,334922,mobile,ended,9.0,,,0.0,9.0,late
937,534218,380748,mobile,ended,-13.0,,,-1.0,47.0,early
938,534319,325139,mobile,ended,-77.0,,,-2.0,43.0,early
939,534393,393148,mobile,ended,25.0,,,0.0,25.0,late
941,534537,407875,mobile,ended,-13.0,,,-1.0,47.0,early
942,534556,273591,mobile,ended,-49.0,,,-1.0,11.0,early
943,534581,352476,mobile,ended,10.0,,,0.0,10.0,late
944,534595,404420,mobile,ended,2.0,,,0.0,2.0,late
945,534656,382083,mobile,ended,,,,,,on time
946,534787,365710,mobile,ended,-107.0,,,-2.0,13.0,early
947,534802,407614,mobile,ended,96.0,,,1.0,36.0,late
948,534863,206019,mobile,ended,-85.0,,,-2.0,35.0,early
949,534996,406261,mobile,ended,,,,,,on time
950,535091,369339,mobile,ended,-50.0,,,-1.0,10.0,early
951,535135,319608,mobile,ended,9.0,,,0.0,9.0,late
953,535339,298429,connect,ended,87.0,,,1.0,27.0,late
954,535348,347169,mobile,ended,,,,,,on time
955,535478,172429,mobile,ended,-442.0,,,-8.0,38.0,early
956,535500,408144,mobile,ended,-290.0,,,-5.0,10.0,early
958,535752,257398,mobile,ended,,,,,,on time
959,535972,393514,mobile,ended,7.0,,,0.0,7.0,late
960,536032,301750,mobile,ended,26.0,,,0.0,26.0,late
961,536259,270022,mobile,ended,-38.0,,,-1.0,22.0,early
962,536404,340579,connect,ended,8.0,,,0.0,8.0,late
963,536759,313602,connect,ended,-116.0,,,-2.0,4.0,early
964,536764,387431,mobile,ended,58.0,,,0.0,58.0,late
965,536848,398733,mobile,ended,,,,,,on time
966,536969,384479,mobile,ended,-29.0,539733.0,600.0,-1.0,31.0,early
967,537032,390898,mobile,ended,104.0,,,1.0,44.0,late
968,537099,397992,mobile,ended,15.0,,,0.0,15.0,late
969,537215,313048,mobile,ended,-13.0,532312.0,0.0,-1.0,47.0,early
970,537259,400158,mobile,ended,208.0,,,3.0,28.0,late
971,537400,337219,connect,ended,1.0,,,0.0,1.0,late
972,537534,406363,mobile,ended,,,,,,on time
973,537657,402528,connect,ended,89.0,,,1.0,29.0,late
975,537837,362802,mobile,ended,-14.0,,,-1.0,46.0,early
976,538010,312078,connect,ended,10.0,,,0.0,10.0,late
977,538016,223160,connect,ended,-570.0,,,-10.0,30.0,early
978,538022,407318,mobile,ended,-81.0,,,-2.0,39.0,early
979,538036,330856,mobile,ended,182.0,,,3.0,2.0,late
980,538136,175289,connect,ended,6.0,547208.0,570.0,0.0,6.0,late
981,538367,279695,mobile,ended,370.0,,,6.0,10.0,late
982,538420,402674,mobile,ended,126.0,,,2.0,6.0,late
983,538482,367632,connect,ended,-114.0,,,-2.0,6.0,early
984,519547,363280,mobile,ended,73.0,,,1.0,13.0,late
985,520260,197523,mobile,ended,8.0,,,0.0,8.0,late
986,520591,396856,mobile,ended,-3030.0,,,-51.0,30.0,early
987,520712,382389,mobile,ended,-91.0,,,-2.0,29.0,early
988,521176,351030,mobile,ended,44.0,,,0.0,44.0,late
992,523600,350149,mobile,ended,124.0,,,2.0,4.0,late
993,524354,363546,mobile,ended,,,,,,on time
994,524661,375553,mobile,ended,-58.0,,,-1.0,2.0,early
995,524948,404688,mobile,ended,8.0,,,0.0,8.0,late
996,525136,374881,mobile,ended,78.0,,,1.0,18.0,late
997,525150,393908,mobile,ended,49.0,,,0.0,49.0,late
999,526460,388895,mobile,ended,-13.0,,,-1.0,47.0,early
1000,527226,321582,mobile,ended,97.0,536220.0,270.0,1.0,37.0,late
